   -9.2200   -9.2568    0.0001
   -9.2150   -9.2576    0.0001
   -9.2100   -9.2582    0.0001
   -9.2050   -9.2586    0.0001
   -9.2000   -9.2588    0.0001
   -9.1950   -9.2587    0.0001
   -9.1900   -9.2585    0.0001
   -9.1850   -9.2579    0.0001
   -9.1800   -9.2571    0.0001
   -9.1750   -9.2559    0.0001
   -9.1700   -9.2544    0.0001
   -9.1650   -9.2526    0.0001
   -9.1600   -9.2505    0.0001
   -9.1550   -9.2480    0.0001
   -9.1500   -9.2451    0.0001
   -9.1450   -9.2419    0.0001
   -9.1400   -9.2382    0.0001
   -9.1350   -9.2342    0.0001
   -9.1300   -9.2298    0.0001
   -9.1250   -9.2250    0.0001
   -9.1200   -9.2198    0.0001
   -9.1150   -9.2142    0.0001
   -9.1100   -9.2082    0.0001
   -9.1050   -9.2019    0.0001
   -9.1000   -9.1951    0.0001
   -9.0950   -9.1880    0.0001
   -9.0900   -9.1805    0.0001
   -9.0850   -9.1726    0.0001
   -9.0800   -9.1644    0.0001
   -9.0750   -9.1559    0.0001
   -9.0700   -9.1471    0.0001
   -9.0650   -9.1379    0.0001
   -9.0600   -9.1285    0.0001
   -9.0550   -9.1187    0.0001
   -9.0500   -9.1088    0.0001
   -9.0450   -9.0986    0.0001
   -9.0400   -9.0882    0.0001
   -9.0350   -9.0776    0.0001
   -9.0300   -9.0668    0.0001
   -9.0250   -9.0559    0.0001
   -9.0200   -9.0449    0.0001
   -9.0150   -9.0337    0.0001
   -9.0100   -9.0225    0.0002
   -9.0050   -9.0113    0.0002
   -9.0000   -9.0000    0.0002
   -8.9950   -8.9887    0.0002
   -8.9900   -8.9775    0.0002
   -8.9850   -8.9663    0.0002
   -8.9800   -8.9551    0.0002
   -8.9750   -8.9441    0.0002
   -8.9700   -8.9332    0.0002
   -8.9650   -8.9224    0.0002
   -8.9600   -8.9118    0.0002
   -8.9550   -8.9014    0.0002
   -8.9500   -8.8912    0.0002
   -8.9450   -8.8813    0.0002
   -8.9400   -8.8715    0.0002
   -8.9350   -8.8621    0.0002
   -8.9300   -8.8529    0.0002
   -8.9250   -8.8441    0.0002
   -8.9200   -8.8356    0.0002
   -8.9150   -8.8274    0.0002
   -8.9100   -8.8195    0.0002
   -8.9050   -8.8120    0.0002
   -8.9000   -8.8049    0.0002
   -8.8950   -8.7981    0.0002
   -8.8900   -8.7918    0.0002
   -8.8850   -8.7858    0.0002
   -8.8800   -8.7802    0.0002
   -8.8750   -8.7750    0.0002
   -8.8700   -8.7702    0.0002
   -8.8650   -8.7658    0.0002
   -8.8600   -8.7618    0.0002
   -8.8550   -8.7581    0.0002
   -8.8500   -8.7549    0.0002
   -8.8450   -8.7520    0.0002
   -8.8400   -8.7495    0.0002
   -8.8350   -8.7474    0.0002
   -8.8300   -8.7456    0.0002
   -8.8250   -8.7441    0.0002
   -8.8200   -8.7429    0.0002
   -8.8150   -8.7421    0.0002
   -8.8100   -8.7415    0.0002
   -8.8050   -8.7413    0.0002
   -8.8000   -8.7412    0.0001
   -8.7950   -8.7414    0.0001
   -8.7900   -8.7418    0.0001
   -8.7850   -8.7424    0.0001
   -8.7800   -8.7432    0.0001
   -8.7750   -8.7441    0.0001
   -8.7700   -8.7451    0.0001
